km_driven,seats,mileage,engine,max_power,nm,selling_price,fuel
32000,5.0,24.3,1248,88.5,200.0,775000,0
30000,7.0,11.36,2755,171.5,360.0,1800000,0
58000,5.0,19.67,1582,126.2,259.9,850000,0
5000,5.0,24.3,1248,88.5,200.0,750000,0
25000,5.0,18.6,1197,81.83,114.7,570000,1
32000,5.0,18.9,1197,81.86,113.75,580000,1
30000,5.0,18.7,1199,88.7,110.0,484999,1
43000,7.0,15.4,1497,117.3,145.0,700000,1
60000,5.0,17.7,1497,113.42,144.15,415000,1
50000,5.0,19.34,1198,76.0,104.0,325000,1
14200,5.0,18.16,1196,86.8,112.0,550000,1
10000,5.0,21.1,814,55.2,74.5,300000,1
25000,5.0,22.7,799,53.64,72.0,217000,1
19100,5.0,19.0,1194,94.68,120.0,700000,1
25000,5.0,20.3,1086,68.0,99.0,466000,1
54000,5.0,23.0,1498,98.96,205.0,484999,0
35000,5.0,22.71,1461,84.8,200.0,670000,0
20000,5.0,18.9,1197,81.86,113.75,500000,1
52000,5.0,23.65,1248,88.5,200.0,675000,0
120000,5.0,23.0,1396,90.0,219.67,220000,0
50000,5.0,17.1,1956,170.0,350.0,1650000,0
120000,7.0,20.77,1248,88.8,200.0,630000,0
90000,5.0,18.8,1248,90.0,200.0,250000,0
120000,5.0,18.9,998,67.1,90.0,120000,1
101500,5.0,21.14,1498,103.52,250.0,300000,0
75000,5.0,22.32,1582,126.3,259.9,525000,0
100000,7.0,15.4,1997,120.0,280.0,1100000,0
55735,5.0,19.01,1461,108.45,248.0,480000,0
80000,7.0,15.1,2179,140.0,330.0,605000,0
50000,5.0,24.7,796,47.3,69.0,250000,1
70000,5.0,20.0,1399,68.1,160.0,245000,0
76000,5.0,20.36,1197,78.9,111.7,210000,1
1500,5.0,21.21,1197,81.8,113.0,730000,1
76000,7.0,15.96,2523,62.1,195.0,500000,0
40000,5.0,20.51,998,67.04,90.0,400000,1
60000,5.0,21.1,814,55.2,74.5,280000,1
170000,8.0,12.8,2494,102.0,200.06,561000,0
181491,7.0,13.5,2477,175.56,400.0,950000,0
53319,5.0,25.44,936,56.3,142.5,375000,0
40906,5.0,21.66,1498,108.62,250.0,700000,0
31711,5.0,17.6,1496,88.7,132.0,375000,1
43755,5.0,21.1,814,55.2,74.5,270000,1
66693,5.0,25.17,799,53.3,72.0,300000,1
59549,5.0,19.0,998,67.1,90.0,225000,1
94385,8.0,12.99,2494,100.6,200.0,1350000,0
73730,5.0,18.2,998,67.1,90.0,200000,1
221889,5.0,22.32,1582,126.32,259.8,400000,0
116104,5.0,25.8,1498,98.6,200.0,500000,0
150546,5.0,22.0,1197,81.8,113.0,500000,1
148120,7.0,14.24,2755,174.5,420.0,1500000,0
20000,5.0,15.8,1499,110.0,140.0,555000,1
30000,5.0,18.9,1197,81.86,113.75,580000,1
142000,7.0,13.7,2179,138.1,320.0,337000,0
20000,10.0,12.2,1948,68.0,115.0,175000,0
120000,5.0,18.8,1248,90.0,200.0,180000,0
80000,5.0,19.81,1086,68.05,99.04,200000,1
60000,5.0,19.09,1405,69.01,135.0,260000,0
25000,5.0,23.01,999,67.0,91.0,350000,1
50000,7.0,13.6,2523,63.0,180.0,409999,0
126000,7.0,18.49,1493,100.0,240.0,655000,0
170000,5.0,26.59,1248,74.0,190.0,370000,0
24000,5.0,22.74,796,47.3,69.0,200000,1
100000,7.0,24.52,1248,88.5,200.0,800000,0
10000,5.0,24.0,1199,83.81,114.0,550000,1
70000,5.0,20.0,1399,68.0,160.0,300000,0
40000,8.0,16.8,796,34.2,59.0,220000,1
110000,5.0,18.9,998,67.1,90.0,196000,1
80000,5.0,19.81,1086,68.05,99.04,135000,1
16500,5.0,17.57,1193,88.7,140.0,299000,1
30000,5.0,23.95,998,67.05,90.0,300000,1
80000,7.0,24.52,1248,88.5,200.0,720000,0
50000,7.0,14.1,2179,147.94,320.0,650000,0
25000,5.0,23.95,998,67.05,90.0,300000,1
20000,5.0,24.0,1186,73.97,190.24,750000,0
60000,5.0,25.17,799,53.3,72.0,260000,1
70000,5.0,22.9,1248,74.0,190.0,300000,0
50000,7.0,15.96,2523,62.1,195.0,600000,0
100000,5.0,9.0,2997,218.0,196.0,275000,1
52000,5.0,23.95,998,67.05,90.0,250000,1
80000,5.0,23.4,1248,74.0,190.0,420000,0
50000,5.0,21.1,814,55.2,74.5,235000,1
60000,7.0,15.4,2179,120.0,280.0,1100000,0
25000,5.0,23.95,998,67.05,90.0,360000,1
50000,5.0,24.0,1120,70.0,160.0,380000,0
125000,5.0,22.77,1498,98.59,205.0,650000,0
80000,5.0,20.51,998,67.04,90.0,350000,1
70000,9.0,15.96,2523,63.0,180.0,700000,0
90000,5.0,23.0,1396,90.0,219.67,270000,0
50000,5.0,22.95,1248,74.0,190.0,450000,0
101000,6.0,16.55,2498,105.0,247.0,630000,0
168000,7.0,14.0,2498,112.0,260.0,229999,0
168000,7.0,14.0,2498,112.0,260.0,229999,0
40000,5.0,18.9,998,67.1,90.0,270000,1
20000,5.0,18.9,998,67.1,90.0,275000,1
9000,5.0,13.6,1999,177.0,430.0,2625000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
110000,7.0,14.1,2179,147.94,320.0,503000,0
20000,5.0,18.0,1969,190.0,400.0,3800000,0
68089,5.0,19.16,2494,157.7,213.0,2000000,1
58343,5.0,21.79,998,67.05,90.0,225000,1
38817,5.0,27.39,1248,74.0,190.0,740000,0
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
5621,5.0,22.0,1197,81.8,113.0,650000,1
25538,5.0,16.78,1496,88.73,132.0,625000,1
69779,5.0,22.0,1197,81.8,113.0,600000,1
56290,5.0,24.0,1186,73.97,190.24,450000,0
7032,5.0,19.0,1199,88.76,110.0,779000,1
11000,5.0,14.3,1598,103.5,153.0,645000,1
2000,5.0,16.8,1984,150.0,350.0,2475000,0
165000,7.0,18.49,1493,100.0,240.0,634000,0
98500,5.0,19.0,998,66.1,90.0,235000,1
98000,5.0,20.36,1197,78.9,111.8,275000,1
40000,6.0,16.55,2498,105.0,247.0,700000,0
90000,5.0,20.3,1248,92.0,209.0,400000,0
90000,5.0,19.7,796,46.3,62.0,215000,1
110000,5.0,17.1,1493,110.0,235.36,150000,0
77800,5.0,25.1,1248,88.5,200.0,950000,0
100000,7.0,18.49,1493,100.0,240.0,730000,0
120000,5.0,19.0,1405,71.0,135.0,135000,0
80000,5.0,19.1,1197,82.0,114.0,350000,1
21000,6.0,18.15,1198,82.0,115.0,535000,1
100000,5.0,19.0,1197,85.8,114.0,455000,1
25000,5.0,21.21,1197,81.8,113.0,655000,1
30000,5.0,23.0,1498,98.96,205.0,800000,0
25000,5.0,17.8,1496,105.5,140.0,1100000,1
40000,5.0,13.0,2143,204.0,500.0,3000000,0
160000,7.0,11.5,2982,169.0,343.0,1225000,0
51492,6.0,18.15,1198,82.0,115.0,340000,1
72000,5.0,20.54,1598,103.6,250.0,300000,0
60000,5.0,18.16,1196,86.8,112.0,370000,1
136000,7.0,15.96,2523,62.1,195.0,330000,0
60000,5.0,17.92,1086,62.1,96.1,238000,1
90000,5.0,17.92,1086,62.1,96.1,200000,1
91000,5.0,22.71,1461,84.8,200.0,320000,0
90000,5.0,17.92,1086,62.1,96.1,114999,1
50000,5.0,20.51,998,67.04,90.0,320000,1
20000,5.0,19.81,1086,68.05,99.04,210000,1
120000,8.0,14.0,2489,95.0,220.0,200000,0
150000,5.0,18.9,1061,67.0,84.0,135000,1
52000,5.0,19.09,1405,69.01,135.0,350000,0
167000,8.0,13.6,2523,63.0,180.0,350000,0
40000,5.0,28.4,1248,74.02,190.0,680000,0
190000,5.0,17.8,1248,75.0,190.0,200000,0
50000,5.0,23.01,999,67.0,91.0,300000,1
70000,7.0,14.0,2498,112.0,260.0,270000,0
80000,5.0,18.9,998,67.1,90.0,225000,1
120000,8.0,13.6,2523,63.0,180.0,250000,0
40000,7.0,18.49,1493,100.0,240.0,590000,0
17000,5.0,21.1,814,55.2,74.5,290000,1
180000,5.0,19.0,998,67.1,90.0,100000,1
50000,5.0,23.1,998,67.04,90.0,395000,1
65000,5.0,21.1,814,55.2,74.5,195000,1
10000,4.0,26.0,624,35.0,48.0,45000,1
70000,8.0,13.6,2523,63.0,180.0,270000,0
90000,9.0,13.58,2499,72.4,171.0,600000,0
50000,5.0,22.54,1396,88.73,219.7,715000,0
10000,5.0,18.6,1197,81.86,117.0,600000,1
25000,7.0,18.49,1493,100.0,240.0,875000,0
100000,5.0,13.5,2179,115.0,277.5,420000,0
70000,5.0,10.1,2354,152.0,215.0,325000,1
30000,5.0,20.63,1198,67.06,104.0,385000,1
40000,6.0,18.15,1198,82.0,115.0,300000,1
135000,5.0,21.9,1396,88.76,219.6,335000,0
35000,5.0,23.1,998,67.04,90.0,300000,1
120000,5.0,13.2,1495,94.0,122.58,80000,1
120000,7.0,15.96,2523,62.1,195.0,400000,0
190000,5.0,19.09,1396,69.0,135.0,168000,0
120000,9.0,15.96,2523,62.1,195.0,550000,0
175000,7.0,13.6,2523,63.0,180.0,320000,0
175000,9.0,15.96,2523,63.0,180.0,320000,0
25000,5.0,16.95,1498,97.7,134.0,350000,1
80000,5.0,21.02,1248,88.76,200.0,280000,0
70000,5.0,24.4,1120,71.0,180.4,550000,0
10000,5.0,20.14,1197,81.86,113.75,500000,1
6000,5.0,19.0,1194,94.68,120.0,700000,1
90000,5.0,20.5,1598,103.5,250.0,380000,0
110000,9.0,15.96,2523,63.0,180.0,340000,0
120000,9.0,13.6,2523,63.0,180.0,160000,0
50000,7.0,12.99,2494,100.6,200.0,750000,0
20000,5.0,18.9,1197,81.86,113.75,531000,1
35000,5.0,23.01,999,67.0,91.0,300000,1
60000,5.0,20.14,1498,88.8,230.0,350000,0
68000,5.0,18.6,1199,79.4,108.0,150000,1
30000,5.0,20.4,1197,81.8,113.0,450000,1
54000,7.0,16.0,2179,140.0,330.0,1625000,0
120000,5.0,16.8,1405,68.0,127.49,85000,0
30000,5.0,18.9,1197,81.86,113.75,450000,1
50000,5.0,27.28,1047,69.0,140.0,360000,0
6000,5.0,23.95,998,67.05,90.0,390000,1
50000,7.0,15.37,1196,73.0,101.0,145000,1
90000,8.0,12.05,2179,120.0,290.0,540000,0
126000,8.0,12.8,2494,102.0,200.06,290000,0
90000,5.0,25.0,1396,69.0,140.0,300000,0
80000,5.0,18.16,1196,86.8,112.0,565000,1
70000,7.0,10.5,2609,120.0,290.0,441000,0
80000,5.0,21.1,814,55.2,74.5,180000,1
80000,5.0,21.1,814,55.2,74.5,200000,1
150000,5.0,19.7,796,46.3,62.0,85000,1
110000,5.0,17.88,1396,52.8,85.0,67500,0
110000,5.0,24.3,1248,88.5,200.0,700000,0
80000,5.0,22.07,1199,73.9,180.0,275000,0
20000,5.0,18.9,1197,81.86,113.75,600000,1
120000,8.0,13.0,2489,95.0,220.0,250000,0
120000,9.0,15.96,2523,63.0,180.0,600000,0
80000,5.0,20.4,1248,91.2,209.0,200000,0
91500,5.0,24.0,1120,70.0,160.0,425000,0
120000,5.0,19.3,1248,73.9,190.0,420000,0
100000,5.0,23.0,1396,90.0,219.67,321000,0
120000,8.0,14.0,2498,112.0,260.0,350000,0
80000,5.0,17.8,1198,86.7,109.0,490000,1
90000,7.0,15.4,2523,75.0,200.0,680000,0
70000,5.0,23.95,998,67.05,90.0,298000,1
150000,5.0,13.5,2179,115.0,277.5,450000,0
40000,5.0,22.3,1248,74.0,190.0,250000,0
110000,7.0,12.8,2953,156.0,380.0,1075000,0
20000,5.0,18.9,1197,82.0,114.0,500000,1
10000,5.0,19.0,1194,94.68,120.0,681000,1
90000,7.0,15.1,2179,140.0,330.0,650000,0
70000,5.0,15.26,1150,74.9,110.0,80000,1
120000,7.0,13.6,2523,63.0,180.0,290000,0
120000,8.0,10.5,2179,120.0,290.0,220000,0
80000,5.0,22.7,799,53.0,72.0,229999,1
132478,7.0,13.6,2523,63.0,180.0,150000,0
45000,5.0,19.1,1197,85.8,114.0,500000,1
120000,5.0,19.09,1396,69.0,135.0,175000,0
10000,5.0,19.0,1194,94.68,120.0,720000,1
51000,4.0,16.1,796,37.0,59.0,100000,1
105000,5.0,12.9,1799,130.0,172.0,250000,1
100000,7.0,15.1,2179,140.0,330.0,810000,0
30000,5.0,19.7,796,46.3,62.0,165000,1
60000,10.0,12.2,1994,105.3,263.7,409999,0
86000,5.0,22.9,1248,74.0,190.0,430000,0
15000,7.0,20.62,1198,67.0,104.0,300000,1
137500,5.0,19.3,1248,73.9,190.0,350000,0
60000,5.0,23.01,999,67.0,91.0,400000,1
70000,7.0,18.2,1248,73.74,172.5,420000,0
5000,5.0,20.51,998,67.04,90.0,430000,1
30000,5.0,20.4,1197,81.8,113.0,573000,1
40000,5.0,21.1,814,55.2,74.5,210000,1
60000,5.0,19.01,1461,108.45,248.0,600000,0
70000,5.0,17.7,1497,78.0,124.54,150000,1
15000,5.0,20.3,1199,84.0,114.0,550000,1
110000,5.0,19.3,1248,73.9,190.0,320000,0
70000,4.0,16.1,796,37.0,59.0,80000,1
10000,5.0,27.4,1498,98.63,200.0,800000,0
60000,7.0,16.02,1373,93.7,130.0,500000,1
110000,5.0,18.8,1248,90.0,200.0,229999,0
60000,7.0,16.02,1373,93.7,130.0,500000,1
35000,5.0,18.6,1197,81.83,114.7,630000,1
70000,8.0,16.8,796,34.2,59.0,190000,1
110000,5.0,18.8,1248,90.0,200.0,229999,0
100000,7.0,13.6,2523,63.0,180.0,450000,0
120000,5.0,19.7,796,46.3,62.0,95000,1
90000,8.0,19.7,796,35.0,59.82,101000,1
70000,5.0,25.8,1498,98.6,200.0,500000,0
88000,7.0,12.99,2494,100.6,200.0,1019999,0
38000,5.0,21.1,814,55.2,74.5,244000,1
90000,5.0,20.51,998,67.04,90.0,250000,1
60000,5.0,21.4,1197,83.1,115.0,660000,1
60000,5.0,18.5,1197,80.0,111.8,270000,1
156060,5.0,23.2,1248,73.94,190.0,280000,0
60000,5.0,19.67,1582,126.2,259.9,1050000,0
70000,5.0,20.85,1197,83.14,115.0,525000,1
35000,5.0,23.9,1582,126.2,259.9,850000,0
50000,7.0,16.0,1997,140.0,320.0,1165000,0
50000,5.0,18.6,1197,85.8,114.0,345000,1
100000,5.0,17.8,1086,63.0,96.11,95000,1
15000,5.0,22.74,796,47.3,69.0,241000,1
20000,5.0,22.74,796,47.3,69.0,235000,1
80000,5.0,22.77,1498,98.59,205.0,615000,0
110000,5.0,20.8,1461,64.1,160.0,350000,0
35000,5.0,20.51,998,67.04,90.0,350000,1
35000,5.0,20.51,998,67.04,90.0,380000,1
140000,7.0,14.07,2956,69.01,223.0,400000,0
40000,5.0,19.0,998,67.1,90.0,220000,1
110000,7.0,14.4,2179,120.0,250.07,270000,0
70000,5.0,18.5,1197,85.8,114.0,275000,1
100000,5.0,17.0,1405,71.0,135.0,125000,0
20000,5.0,19.81,1086,68.05,99.04,360000,1
15000,5.0,18.9,1197,81.86,113.75,550000,1
70000,5.0,16.6,1388,68.0,159.85,200000,1
20000,6.0,18.15,1198,82.0,115.0,327000,1
15000,5.0,19.81,1086,68.05,99.04,425000,1
107000,5.0,28.4,1248,74.02,190.0,620000,0
54000,5.0,18.4,1248,75.0,190.0,130000,0
58000,5.0,19.7,796,46.3,62.0,120000,1
110000,8.0,12.05,2179,120.0,290.0,400000,0
90000,5.0,16.8,1493,110.0,235.36,185000,0
43000,5.0,20.3,998,68.05,94.14,204999,1
43000,5.0,28.4,1248,74.02,190.0,625000,0
60000,7.0,20.77,1248,88.8,200.0,600000,0
150000,5.0,12.8,1396,85.0,117.68,150000,1
35000,5.0,23.01,999,67.0,91.0,300000,1
46000,5.0,18.2,1199,84.8,113.0,229999,1
10000,8.0,16.8,796,34.2,59.0,220000,1
35000,5.0,18.6,1197,81.83,114.7,576000,1
50000,5.0,25.17,799,53.3,72.0,265000,1
80000,5.0,22.32,1582,126.32,259.8,300000,0
110000,5.0,24.7,1047,69.0,140.0,420000,0
14000,7.0,20.77,1248,88.76,200.0,750000,0
28000,5.0,25.17,799,53.3,72.0,290000,1
57000,5.0,21.1,814,55.2,74.5,160000,1
50000,5.0,26.59,1248,74.0,190.0,695000,0
60000,5.0,21.43,1364,87.2,205.0,1050000,0
70000,5.0,18.5,1197,82.85,113.7,400000,1
40000,5.0,18.6,1197,81.83,114.7,500000,1
120000,5.0,21.12,1248,88.8,200.0,150000,0
140000,7.0,14.02,2179,118.3,280.0,400000,0
100000,5.0,17.0,1405,70.0,132.39,120000,0
120000,7.0,14.02,2179,118.3,280.0,480000,0
120000,5.0,19.09,1405,69.01,135.0,200000,0
64000,5.0,17.8,1399,67.0,160.0,300000,0
25000,5.0,23.1,998,67.04,90.0,350000,1
12000,7.0,20.0,999,72.0,96.0,580000,1
70000,5.0,25.44,936,57.6,150.0,200000,0
120000,5.0,11.0,2179,120.0,280.0,750000,0
90000,5.0,25.17,799,53.3,72.0,261000,1
40000,5.0,18.2,1199,82.4,108.5,371000,1
300000,7.0,13.6,2523,63.0,180.0,320000,0
120000,5.0,19.09,1396,69.0,135.0,204999,0
90000,5.0,13.2,1495,94.0,122.58,110000,1
100000,5.0,17.7,1399,68.0,156.91,150000,0
90000,7.0,15.96,2523,62.1,195.0,625000,0
50000,7.0,15.4,1997,120.0,280.0,1300000,0
168000,5.0,20.6,1968,141.0,320.0,900000,0
110000,5.0,20.0,1399,68.0,160.0,180000,0
120000,7.0,13.6,2523,63.0,180.0,421000,0
120000,5.0,19.09,1396,69.0,135.0,204999,0
40000,5.0,25.5,1498,98.6,200.0,900000,0
110000,5.0,17.7,1497,78.0,124.54,165000,1
100000,5.0,21.9,1396,90.0,219.67,270000,0
40000,5.0,24.3,1248,88.5,200.0,750000,0
30000,5.0,18.6,1197,81.86,114.73,750000,1
80000,4.0,16.1,796,37.0,59.0,40000,1
90000,5.0,20.0,1399,68.0,160.0,190000,0
200000,7.0,12.8,2494,102.0,200.06,395000,0
125000,7.0,11.5,2982,171.0,343.0,800000,0
80000,5.0,17.0,1197,80.0,111.8,315000,1
44000,5.0,16.55,1968,147.51,320.0,1600000,0
90000,5.0,23.59,1364,67.04,170.0,409999,0
32000,5.0,18.9,1197,81.86,113.75,580000,1
70000,5.0,18.5,1197,82.85,113.7,340000,1
43000,5.0,21.1,814,55.2,74.5,270000,1
80000,5.0,22.95,1248,74.0,190.0,280000,0
60000,5.0,22.3,1248,74.0,190.0,130000,0
18945,5.0,21.1,814,55.2,74.5,260000,1
70000,5.0,24.0,1186,73.97,190.24,710000,0
100000,7.0,15.1,1196,73.0,101.0,204999,1
60000,7.0,20.62,1198,67.0,104.0,300000,1
144000,5.0,19.3,1248,73.9,190.0,180000,0
120000,7.0,18.49,1493,100.0,240.0,700000,0
107825,5.0,21.9,1396,90.0,219.67,320000,0
15000,5.0,22.05,796,47.3,69.0,370000,1
10000,5.0,25.17,799,53.3,72.0,340000,1
1620,6.0,19.01,1462,103.2,138.0,1040000,1
30000,5.0,21.19,1396,88.76,219.66,750000,0
70000,9.0,18.49,2179,120.0,280.0,600000,0
70000,9.0,15.96,2523,63.0,180.0,550000,0
95000,7.0,12.99,2494,100.57,200.0,600000,0
50000,5.0,24.7,1047,69.0,140.0,550000,0
160000,5.0,25.1,1498,98.6,200.0,750000,0
10000,5.0,20.3,1086,68.0,99.0,450000,1
100000,7.0,20.77,1248,88.76,200.0,400000,0
50000,5.0,25.2,1248,74.0,190.0,520000,0
60000,5.0,20.2,998,67.1,90.0,199000,1
110000,5.0,25.44,936,57.6,150.0,150000,0
80000,5.0,21.19,1396,88.73,219.66,540000,0
85000,5.0,21.5,1248,88.8,200.0,250000,0
90000,5.0,18.9,1061,67.0,84.0,200000,1
90000,5.0,25.0,1396,69.0,140.0,130000,0
90000,4.0,16.1,796,37.0,59.0,90000,1
120000,5.0,22.32,1582,126.32,259.8,450000,0
120000,5.0,18.1,1493,110.0,235.36,280000,0
160000,7.0,13.93,2956,138.1,320.0,280000,0
141000,5.0,17.3,993,60.0,78.0,120000,1
100000,5.0,17.8,1248,75.0,190.0,290000,0
15000,5.0,22.1,1396,88.7,219.7,1000000,0
108000,5.0,19.3,1248,73.9,190.0,415000,0
108000,5.0,23.4,1248,74.0,190.0,415000,0
55000,5.0,25.44,936,56.3,142.5,240000,0
37944,5.0,18.4,1248,75.0,190.0,250000,0
90400,5.0,20.0,1399,68.0,160.0,175000,0
85000,5.0,16.8,1493,110.0,235.36,220000,0
120000,5.0,20.8,1527,58.0,78.9,85000,0
5000,5.0,21.21,1197,81.8,113.0,675000,1
50000,5.0,19.87,1461,83.8,200.0,535000,0
5000,7.0,20.0,999,72.0,96.0,675000,1
90000,5.0,24.3,1248,88.5,200.0,800000,0
96000,7.0,20.77,1248,88.8,200.0,425000,0
80000,5.0,15.37,1196,73.0,101.0,150000,1
60000,5.0,18.2,1061,64.0,84.0,90000,1
90000,7.0,15.1,2179,140.0,330.0,850000,0
193623,8.0,12.8,2494,102.0,200.06,330000,0
63186,5.0,22.54,1396,88.73,219.7,850000,0
219000,7.0,13.6,2523,63.0,180.0,305000,0
110000,7.0,12.99,2494,100.0,200.0,910000,0
151000,8.0,12.8,2494,102.0,200.06,1100000,0
5000,5.0,21.4,1197,83.1,115.0,675000,1
91500,5.0,19.7,796,46.3,62.0,150000,1
23000,5.0,25.2,1248,74.0,190.0,550000,0
40000,5.0,20.54,1598,103.6,250.0,350000,0
70000,5.0,23.2,1248,73.94,190.0,300000,0
10000,7.0,11.36,2755,171.5,360.0,1745000,0
90000,7.0,14.0,2523,75.0,200.0,611000,0
68000,5.0,19.4,1198,86.8,109.0,400000,1
120000,5.0,22.7,1582,126.24,259.87,700000,0
65000,5.0,22.1,1248,76.9,205.0,300000,0
85000,5.0,15.3,1341,83.0,115.0,65000,1
94000,5.0,18.9,998,67.1,90.0,200000,1
100000,5.0,22.54,1396,88.73,219.7,650000,0
80000,5.0,22.54,1396,88.73,219.7,650000,0
80000,5.0,22.07,1199,73.9,180.0,350000,0
140500,5.0,17.88,1396,52.8,85.0,75000,0
143000,5.0,17.5,1298,85.8,114.0,240000,1
60000,5.0,20.92,998,67.1,90.0,240000,1
120000,5.0,18.4,1248,75.0,190.0,180000,0
80000,7.0,13.01,2199,194.3,436.39,900000,0
63000,7.0,18.06,2523,63.0,182.5,425000,0
120000,5.0,18.0,995,62.0,90.3,95000,1
100000,5.0,28.4,1248,74.02,190.0,811000,0
60000,5.0,17.0,1591,121.3,151.0,1100000,1
90000,9.0,13.58,2499,72.4,171.0,600000,0
50000,7.0,20.77,1248,88.76,200.0,550000,0
70000,7.0,15.4,2179,120.0,280.0,715000,0
120000,5.0,16.1,1405,70.0,132.39,100000,0
195000,8.0,14.0,2523,75.0,200.0,500000,0
40000,5.0,20.51,998,67.04,90.0,350000,1
40000,5.0,16.8,1405,62.0,122.58,100000,0
120000,7.0,13.93,2179,138.03,320.0,325000,0
360003,5.0,18.9,998,67.1,90.0,220000,1
60000,4.0,16.1,796,37.0,59.0,55000,1
20000,5.0,25.17,799,53.3,72.0,330000,1
37000,7.0,15.96,2523,62.1,195.0,480000,0
57000,5.0,25.1,1248,88.5,200.0,950000,0
110000,5.0,16.2,1493,110.0,235.36,300000,0
110000,5.0,13.9,1599,103.2,146.12,170000,1
120000,8.0,12.99,2494,100.57,200.0,850000,0
8079,5.0,24.7,1047,69.0,140.0,900000,0
114368,7.0,12.99,2494,100.6,200.0,1325000,0
79990,5.0,17.8,1399,67.0,160.0,350000,0
81632,5.0,20.0,1399,68.0,160.0,425000,0
155201,5.0,26.1,1498,99.23,215.0,600000,0
101504,5.0,22.7,1498,89.84,204.0,750000,0
90165,5.0,17.8,1399,67.0,160.0,450000,0
86017,5.0,25.5,1498,99.23,215.0,325000,0
85036,7.0,15.1,2179,140.0,330.0,900000,0
125531,5.0,22.77,1498,98.59,205.0,600000,0
10000,5.0,17.0,1591,121.3,151.0,1100000,1
20000,5.0,23.84,1199,84.0,114.0,520000,1
170000,7.0,15.4,2179,120.0,280.0,885000,0
40000,5.0,21.5,1497,108.5,260.0,950000,0
120000,5.0,17.0,1497,118.0,146.0,229999,1
100000,5.0,23.2,1248,73.94,190.0,409999,0
110000,5.0,17.8,1399,68.0,159.85,300000,0
120000,5.0,16.8,1405,68.0,127.49,175000,0
206000,5.0,19.7,796,46.3,62.0,108000,1
40000,5.0,23.1,998,67.04,90.0,425000,1
170000,5.0,16.52,1991,123.7,305.0,272000,0
70000,5.0,19.81,1086,68.05,99.04,310000,1
105000,5.0,21.38,1396,88.7,219.7,1125000,0
46000,5.0,19.1,1197,81.86,113.75,450000,1
80000,5.0,22.07,1199,73.9,180.0,388000,0
60000,5.0,16.2,1599,103.2,146.12,400000,1
70000,5.0,25.1,1498,98.6,200.0,760000,0
90000,5.0,19.7,796,46.3,62.0,120000,1
25000,5.0,28.4,1248,74.02,190.0,757000,0
53000,5.0,22.74,796,47.3,69.0,270000,1
90000,7.0,13.55,2179,118.35,250.0,250000,0
60000,7.0,12.8,2494,102.0,200.06,800000,0
150000,7.0,13.0,2982,168.5,343.0,1380000,0
24000,6.0,16.55,2498,105.0,247.0,700000,0
100000,7.0,24.2,1498,98.6,200.0,450000,0
6000,6.0,18.15,1198,82.0,115.0,650000,1
49700,7.0,15.1,2179,140.0,330.0,950000,0
80000,7.0,12.8,2494,102.0,200.06,626000,0
10000,5.0,21.21,1197,81.8,113.0,600000,1
21000,5.0,25.17,799,53.3,72.0,290000,1
25000,5.0,20.92,998,67.1,90.0,215000,1
22000,5.0,25.17,799,53.3,72.0,250000,1
50000,7.0,24.52,1248,88.5,200.0,750000,0
20000,5.0,23.95,998,67.05,90.0,250000,1
15000,7.0,15.4,1497,117.3,145.0,950000,1
30000,5.0,25.83,1498,99.0,215.0,793000,0
74000,5.0,19.67,1582,126.2,259.9,750000,0
6550,5.0,18.2,1199,88.7,110.0,725000,1
30000,5.0,24.0,1120,70.0,160.0,480000,0
56000,4.0,11.2,2993,241.0,540.0,3750000,0
41779,5.0,21.21,1197,81.8,113.0,795000,1
54000,5.0,18.7,1199,88.7,110.0,625000,1
31000,5.0,13.0,2143,204.0,500.0,2900000,0
37000,5.0,26.8,1248,74.0,190.0,625000,0
90000,4.0,18.1,1991,147.9,327.0,440000,0
13534,5.0,14.28,1798,138.03,173.0,1400000,1
7000,5.0,14.53,1794,138.1,173.0,1450000,1
23000,5.0,17.9,2143,136.0,300.0,2700000,0
43000,8.0,11.36,2755,171.5,360.0,1925000,0
5000,5.0,17.8,1493,113.4,250.0,1900000,0
70000,5.0,28.09,1248,88.5,200.0,844999,0
99000,5.0,21.66,1498,103.52,250.0,650000,0
15000,5.0,22.0,1197,81.8,113.0,750000,1
30000,5.0,18.7,1199,88.7,110.0,610000,1
100000,7.0,12.9,2755,174.5,450.0,2940000,0
63309,5.0,19.67,1582,126.2,259.9,1150000,0
94000,7.0,11.36,2755,171.5,360.0,1825000,0
29000,5.0,17.4,1197,81.86,117.0,890000,1
9000,5.0,13.6,1999,177.0,430.0,2625000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
110000,7.0,14.1,2179,147.94,320.0,503000,0
20000,5.0,18.0,1969,190.0,400.0,3800000,0
68089,5.0,19.16,2494,157.7,213.0,2000000,1
58343,5.0,21.79,998,67.05,90.0,225000,1
38817,5.0,27.39,1248,74.0,190.0,740000,0
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
5621,5.0,22.0,1197,81.8,113.0,650000,1
25538,5.0,16.78,1496,88.73,132.0,625000,1
69779,5.0,22.0,1197,81.8,113.0,600000,1
56290,5.0,24.0,1186,73.97,190.24,450000,0
